"time","persist_low","persist_high"
6.73,0.00119453295814118,0.51017575244082
6.74,0.00118264715661557,0.509665831691248
6.75,0.00117087962079117,0.509156420607549
6.76,0.00115922917390459,0.508647518680314
6.77,0.00114769465090143,0.508139125400639
6.78,0.00113627489831977,0.507631240260133
6.79,0.00112496877417484,0.507123862750909
6.8,0.0011137751478448,0.50661699236559
6.81,0.0011026928999577,0.506110628597305
6.82,0.00109172092227951,0.505604770939691
6.83,0.00108085811760332,0.505099418886891
6.84,0.0010701033996396,0.504594571933551
6.85,0.00105945569290761,0.504090229574826
6.86,0.00104891393262779,0.503586391306371
6.87,0.00103847706461533,0.503083056624351
6.88,0.00102814404517473,0.502580225025428
6.89,0.00101791384099544,0.502077896006773
6.9,0.00100778542904851,0.501576069066055
6.91,0.000997757796484312,0.501074743701449
6.92,0.000987829940531229,0.500573919411628
6.93,0.000978000868395395,0.500073595695768
6.94,0.000968269597161402,0.499573772053545
6.95,0.00095863515369402,0.499074447985136
6.96,0.000949096574540873,0.498575622991216
6.97,0.000939652905836096,0.498077296572962
6.98,0.000930303203204949,0.497579468232045
6.99,0.000921046531669378,0.497082137470638
7,0.000911881965554516,0.496585303791409
7.01,0.000902808588396114,0.496088966697526
7.02,0.000893825492848893,0.495593125692651
7.03,0.000884931780595815,0.495097780280943
7.04,0.000876126562258242,0.494602929967057
7.05,0.000867408957307003,0.494108574256142
7.06,0.000858778093974336,0.493614712653842
7.07,0.000850233109166719,0.493121344666296
7.08,0.000841773148378549,0.492628469800135
7.09,0.000833397365606696,0.492136087562486
7.1,0.000825104923265904,0.491644197460965
7.11,0.000816894992105028,0.491152799003683
7.12,0.000808766751124111,0.49066189169924
7.13,0.000800719387492281,0.49017147505673
7.14,0.000792752096466468,0.489681548585736
7.15,0.000784864081310932,0.489192111796331
7.16,0.000777054553217582,0.488703164199079
7.17,0.000769322731227101,0.488214705305032
7.18,0.000761667842150847,0.487726734625731
7.19,0.000754089120493533,0.487239251673205
7.2,0.000746585808376679,0.486752255959972
7.21,0.00073915715546282,0.486265746999035
7.22,0.000731802418880473,0.485779724303885
7.23,0.000724520863149851,0.4852941873885
7.24,0.000717311760109313,0.484809135767343
7.25,0.000710174388842549,0.484324568955362
7.26,0.000703108035606483,0.483840486467991
7.27,0.000696111993759902,0.483356887821146
7.28,0.000689185563692793,0.48287377253123
7.29,0.000682328052756377,0.482391140115126
7.3,0.000675538775193844,0.481908990090202
7.31,0.000668817052071782,0.481427321974309
7.32,0.000662162211212276,0.480946135285778
7.33,0.000655573587125696,0.480465429543422
7.34,0.000649050520944141,0.479985204266536
7.35,0.000642592360355557,0.479505458974894
7.36,0.000636198459538505,0.479026193188751
7.37,0.000629868179097574,0.478547406428841
7.38,0.000623600885999444,0.478069098216378
7.39,0.000617395953509583,0.477591268073052
7.4,0.000611252761129572,0.477113915521034
7.41,0.000605170694535053,0.476637040082972
7.42,0.000599149145514298,0.476160641281989
7.43,0.000593187511907387,0.475684718641688
7.44,0.000587285197545991,0.475209271686144
7.45,0.000581441612193756,0.474734299939912
7.46,0.000575656171487276,0.47425980292802
7.47,0.00056992829687766,0.47378578017597
7.48,0.000564257415572674,0.473312231209739
7.49,0.000558642960479461,0.472839155555779
7.5,0.000553084370147834,0.472366552741015
7.51,0.000547581088714126,0.471894422292842
7.52,0.000542132565845609,0.471422763739131
7.53,0.000536738256685455,0.470951576608223
7.54,0.000531397621798253,0.470480860428931
7.55,0.000526110127116064,0.470010614730538
7.56,0.000520875243885012,0.469540839042799
7.57,0.000515692448612414,0.469071532895939
7.58,0.000510561223014422,0.46860269582065
7.59,0.0005054810539642,0.468134327348097
7.6,0.00050045143344061,0.467666427009909
7.61,0.000495471858477409,0.467198994338188
7.62,0.000490541831112951,0.4667320288655
7.63,0.000485660858340389,0.46626553012488
7.64,0.00048082845205838,0.465799497649828
7.65,0.000476044129022269,0.465333930974313
7.66,0.000471307410795765,0.464868829632768
7.67,0.000466617823703098,0.464404193160092
7.68,0.000461974898781651,0.463940021091647
7.69,0.000457378171735062,0.463476312963262
7.7,0.000452827182886797,0.463013068311228
7.71,0.000448321477134178,0.462550286672301
7.72,0.000443860603902874,0.4620879675837
7.73,0.000439444117101845,0.461626110583105
7.74,0.000435071575078732,0.461164715208658
7.75,0.000430742540575688,0.460703780998966
7.76,0.000426456580685654,0.460243307493093
7.77,0.00042221326680907,0.459783294230565
7.78,0.000418012174611013,0.45932374075137
7.79,0.000413852883978762,0.458864646595954
7.8,0.000409734978979787,0.458406011305224
7.81,0.000405658047820157,0.457947834420542
7.82,0.000401621682803358,0.457490115483733
7.83,0.000397625480289526,0.457032854037078
7.84,0.000393669040655078,0.456576049623315
7.85,0.000389751968252754,0.456119701785639
7.86,0.000385873871372051,0.455663810067704
7.87,0.000382034362200047,0.455208374013616
7.88,0.000378233056782626,0.45475339316794
7.89,0.000374469574986078,0.454298867075695
7.9,0.000370743540459088,0.453844795282356
7.91,0.000367054580595098,0.453391177333849
7.92,0.000363402326495048,0.452938012776558
7.93,0.000359786412930483,0.452485301157317
7.94,0.000356206478307034,0.452033042023415
7.95,0.000352662164628256,0.451581234922592
7.96,0.000349153117459826,0.451129879403042
7.97,0.000345678985894105,0.450678975013409
7.98,0.000342239422515039,0.450228521302789
7.99,0.000338834083363426,0.449778517820728
8,0.000335462627902512,0.449328964117222
8.01,0.000332124718983941,0.448879859742717
8.02,0.00032882002281404,0.44843120424811
8.03,0.000325548208920438,0.447982997184744
8.04,0.000322308950119019,0.447535238104412
8.05,0.000319101922481203,0.447087926559356
8.06,0.000315926805301555,0.446641062102264
8.07,0.000312783281065711,0.446194644286272
8.08,0.000309671035418626,0.44574867266496
8.09,0.000306589757133144,0.445303146792359
8.1,0.000303539138078867,0.444858066222941
8.11,0.000300518873191348,0.444413430511627
8.12,0.000297528660441581,0.44396923921378
8.13,0.0002945682008058,0.443525491885209
8.14,0.000291637198235574,0.443082188082168
8.15,0.000288735359628203,0.442639327361351
8.16,0.000285862394797409,0.442196909279899
8.17,0.000283018016444314,0.441754933395392
8.18,0.000280201940128712,0.441313399265856
8.19,0.000277413884240626,0.440872306449756
8.2,0.000274653569972143,0.440431654505999
8.21,0.000271920721289535,0.439991442993934
8.22,0.000269215064905658,0.439551671473348
8.23,0.000266536330252618,0.43911233950447
8.24,0.000263884249454718,0.438673446647968
8.25,0.000261258557301668,0.438234992464949
8.26,0.000258658991222064,0.43779697651696
8.27,0.000256085291257132,0.437359398365983
8.28,0.00025353720003473,0.436922257574441
8.29,0.000251014462743614,0.436485553705193
8.3,0.000248516827107952,0.436049286321536
8.31,0.000246044043362099,0.4356134549872
8.32,0.000243595864225619,0.435178059266357
8.33,0.000241172044878559,0.434743098723608
8.34,0.000238772342936964,0.434308572923995
8.35,0.000236396518428641,0.433874481432991
8.36,0.000234044333769158,0.433440823816504
8.37,0.000231715553738089,0.433007599640878
8.38,0.000229409945455492,0.432574808472887
8.39,0.000227127278358615,0.43214244987974
8.4,0.000224867324178848,0.43171052342908
8.41,0.000222629856918889,0.431279028688979
8.42,0.000220414652830147,0.430847965227942
8.43,0.000218221490390368,0.430417332614907
8.44,0.000216050150281479,0.42998713041924
8.45,0.000213900415367661,0.429557358210739
8.46,0.000211772070673631,0.429128015559632
8.47,0.000209664903363145,0.428699102036577
8.48,0.000207578702717718,0.42827061721266
8.49,0.000205513260115544,0.427842560659395
8.5,0.000203468369010644,0.427414931948727
8.51,0.000201443824912203,0.426987730653026
8.52,0.000199439425364123,0.426560956345091
8.53,0.000197454969924779,0.426134608598149
8.54,0.000195490260146975,0.42570868698585
8.55,0.000193545099558094,0.425283191082274
8.56,0.000191619293640457,0.424858120461925
8.57,0.000189712649811868,0.424433474699731
8.58,0.000187824977406354,0.424009253371047
8.59,0.000185956087655102,0.423585456051652
8.6,0.000184105793667579,0.423162082317749
8.61,0.000182273910412845,0.422739131745963
8.62,0.000180460254701048,0.422316603913344
8.63,0.000178664645165105,0.421894498397364
8.64,0.000176886902242567,0.421472814775918
8.65,0.000175126848157658,0.421051552627321
8.66,0.000173384306903506,0.420630711530312
8.67,0.00017165910422453,0.42021029106405
8.68,0.000169951067599028,0.419790290808114
8.69,0.000168260026221911,0.419370710342504
8.7,0.000166585810987633,0.418951549247639
8.71,0.000164928254473277,0.418532807104358
8.72,0.000163287190921808,0.418114483493919
8.73,0.000161662456225505,0.417696577997999
8.74,0.000160053887909543,0.417279090198691
8.75,0.000158461325115751,0.416862019678508
8.76,0.000156884608586522,0.41644536602038
8.77,0.00015532358064889,0.416029128807653
8.78,0.000153778085198759,0.415613307624088
8.79,0.000152247967685296,0.415197902053867
8.8,0.000150733075095477,0.414782911681581
8.81,0.000149233255938777,0.414368336092242
8.82,0.000147748360232034,0.413954174871274
8.83,0.000146278239484437,0.413540427604515
8.84,0.000144822746682688,0.413127093878218
8.85,0.000143381736276293,0.41271417327905
8.86,0.000141955064163011,0.412301665394089
8.87,0.000140542587674441,0.411889569810828
8.88,0.000139144165561759,0.411477886117171
8.89,0.000137759657981586,0.411066613901434
8.9,0.000136388926482011,0.410655752752345
8.91,0.000135031833988743,0.410245302259044
8.92,0.0001336882447914,0.409835262011079
8.93,0.000132358024529944,0.40942563159841
8.94,0.000131041040181239,0.409016410611407
8.95,0.000129737160045754,0.408607598640848
8.96,0.000128446253734388,0.408199195277923
8.97,0.000127168192155434,0.407791200114226
8.98,0.00012590284750167,0.407383612741764
8.99,0.000124650093237575,0.406976432752948
9,0.00012340980408668,0.406569659740599
